5,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,2.3161,0.16879,0.10657,1.1481,0.0013715
6,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,5.2524e-05,3.7302e-06,0.056921,0.22358,3.3149e-23
6,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.075541,0.0045879,0.05695,0.22358,4.6206e-11
6,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.1613,0.009803,0.05695,0.22358,9.5666e-10
6,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.45947,0.029253,0.05695,0.22358,8.2741e-08
6,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.52682,0.034356,0.05695,0.22358,1.6608e-07
6,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.54831,0.03616,0.05695,0.22358,2.0928e-07
6,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.56735,0.037943,0.05695,0.22358,2.6267e-07
6,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.574,0.038669,0.05695,0.22358,2.8879e-07
7,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.0090047,0.005075,0.021591,0.01713,3.7825e-13
7,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.56994,0.27364,0.021597,0.017124,2.0891e-06
7,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,1.1643,0.55427,0.021597,0.017031,3.4142e-05
7,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,3.4687,1.6594,0.021597,0.012043,0.0016279
7,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,4.1749,2.0131,0.021597,0.0093028,0.0023258
7,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,4.4567,2.158,0.021597,0.0082967,0.0025315
7,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,4.7718,2.3235,0.021597,0.0072674,0.0027024
7,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,4.9208,2.4033,0.021597,0.0068172,0.0027614
8,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,8.9833e-05,3.0631e-05,0.004966,0.022514,9.9193e-22
8,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.12308,0.038596,0.0049664,0.022514,1.8564e-09
8,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.26299,0.082541,0.0049664,0.022514,3.8731e-08
8,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.76108,0.24551,0.0049664,0.022506,3.2642e-06
8,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.87957,0.28761,0.0049664,0.022498,6.4144e-06
8,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.91881,0.30232,0.0049664,0.022494,7.9933e-06
8,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.95505,0.31667,0.0049664,0.022488,9.881e-06
8,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.96852,0.32242,0.0049664,0.022486,1.0771e-05
9,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.0002915,5.6791e-06,0.0079142,0.0072775,1.9188e-25
9,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.26942,0.0047596,0.0079154,0.0072774,4.8264e-14
9,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.57149,0.010079,0.0079154,0.0072774,9.5777e-13
9,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.703,0.030455,0.0079154,0.0072774,8.4346e-11
9,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,2.0101,0.036245,0.0079154,0.0072774,1.7586e-10
9,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,2.1225,0.038419,0.0079154,0.0072774,2.2635e-10
9,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,2.2378,0.040708,0.0079154,0.0072774,2.9265e-10
9,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,2.2873,0.041718,0.0079154,0.0072774,3.2729e-10
10,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,3.206e-05,3.2267e-05,0.12234,0.14543,1.7132e-20
10,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.047194,0.045945,0.12234,0.14543,6.5057e-08
10,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.10066,0.098207,0.12234,0.14542,1.3638e-06
10,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.2839,0.28078,0.12234,0.14447,9.3245e-05
10,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.32417,0.3222,0.12234,0.14361,0.0001621
10,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.33679,0.33544,0.12234,0.14319,0.00019052
10,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.34776,0.34722,0.12234,0.14272,0.00021878
10,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.35147,0.35135,0.12234,0.1425,0.00022945
11,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,4.6546e-05,1.4205e-05,0.012557,0.036207,9.4637e-23
11,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.067417,0.019643,0.012557,0.036207,2.8231e-10
11,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.14392,0.04203,0.012557,0.036207,5.9489e-09
11,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.40878,0.12178,0.012557,0.036205,4.5181e-07
11,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.46811,0.1406,0.012557,0.036204,8.3197e-07
11,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.48694,0.14678,0.012557,0.036204,1.0041e-06
11,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.50352,0.1524,0.012557,0.036203,1.1906e-06
11,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.50926,0.15445,0.012557,0.036203,1.2689e-06
12,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00039942,0.00098874,0.026161,0.23134,5.8674e-14
12,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.29886,0.19908,0.026169,0.23091,6.5833e-05
12,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.63228,0.39948,0.026169,0.22481,0.0010221
12,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.889,1.0561,0.026169,0.096295,0.011659
12,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,2.2367,1.2943,0.026169,0.060081,0.010948
12,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,2.3656,1.4002,0.026169,0.048896,0.010161
12,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,2.4999,1.5265,0.026169,0.038476,0.0090747
12,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,2.5584,1.5894,0.026169,0.034246,0.0085112
13,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00011422,7.4303e-05,0.028987,0.0093133,2.1296e-21
13,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.15106,0.090849,0.028988,0.0093132,4.2396e-09
13,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.32263,0.19408,0.028988,0.0093124,8.8238e-08
13,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.94123,0.57965,0.028988,0.0092366,7.1456e-06
13,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.0929,0.68116,0.028988,0.0091535,1.3641e-05
13,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.1443,0.71714,0.028988,0.0091078,1.6743e-05
13,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.1929,0.75281,0.028988,0.0090476,2.029e-05
13,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.2117,0.76739,0.028988,0.0090161,2.1883e-05
14,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00010735,1.0335e-05,0.0063593,0.022794,1.2672e-23
14,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.14343,0.013257,0.0063594,0.022794,2.5998e-11
14,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.30639,0.028341,0.0063594,0.022794,5.4282e-10
14,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.89199,0.08368,0.0063594,0.022793,4.4444e-08
14,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.0344,0.097684,0.0063594,0.022793,8.5967e-08
14,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.0824,0.10252,0.0063594,0.022793,1.0633e-07
14,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.1275,0.10718,0.0063594,0.022793,1.3022e-07
14,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.1447,0.10901,0.0063594,0.022793,1.4124e-07
15,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00043912,7.312e-05,0.012991,0.021697,3.7049e-20
15,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.30694,0.046955,0.012992,0.021697,3.4475e-09
15,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.64887,0.099115,0.012992,0.021697,6.7671e-08
15,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.9397,0.29918,0.012992,0.021686,5.869e-06
15,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,2.2986,0.35659,0.012992,0.021675,1.2206e-05
15,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,2.4321,0.37834,0.012992,0.021668,1.57e-05
15,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,2.5716,0.40145,0.012992,0.02166,2.0292e-05
15,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,2.6327,0.41175,0.012992,0.021656,2.2696e-05
16,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00015645,0.00011307,0.088097,0.04342,5.4523e-19
16,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.19297,0.11726,0.088117,0.043419,4.6336e-07
16,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.4115,0.249,0.088117,0.043394,9.3245e-06
16,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.2122,0.75404,0.088117,0.041294,0.00075781
16,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.4168,0.89646,0.088117,0.039286,0.0014356
16,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.4883,0.94969,0.088117,0.038293,0.0017555
16,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.5584,1.0055,0.088117,0.037095,0.0021247
16,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.5866,1.0299,0.088117,0.036512,0.0022961
17,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,2.5217e-05,7.0054e-05,0.0035267,0.0066534,3.597e-21
17,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.037389,0.092323,0.0035273,0.0066534,7.0578e-09
17,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.079704,0.19745,0.0035273,0.0066531,1.4764e-07
17,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.22405,0.57935,0.0035273,0.006636,1.2064e-05
17,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.25551,0.67381,0.0035273,0.0066211,2.3265e-05
17,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.26533,0.70588,0.0035273,0.0066143,2.874e-05
17,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.2738,0.73626,0.0035273,0.0066071,3.5154e-05
17,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.27665,0.74797,0.0035273,0.0066042,3.8117e-05
18,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,7.5106e-05,9.096e-05,0.045908,0.99027,2.1164e-16
18,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.10498,0.10988,0.04591,0.98975,0.00029038
18,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.22431,0.22594,0.04591,0.98097,0.0052186
18,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.6454,0.53138,0.04591,0.78388,0.1216
18,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.74359,0.60672,0.04591,0.70269,0.17262
18,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.77563,0.63589,0.04591,0.67136,0.19307
18,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.80474,0.66748,0.04591,0.63813,0.21554
18,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.8153,0.68177,0.04591,0.62341,0.22587
19,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00013411,0.00021905,0.084749,0.38283,6.8302e-16
19,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.17191,0.21089,0.084753,0.38155,0.00040367
19,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.36693,0.42247,0.084753,0.36298,0.0061558
19,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.076,1.1013,0.084753,0.14176,0.055974
19,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.2536,1.346,0.084753,0.095673,0.059737
19,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.3147,1.4466,0.084753,0.082212,0.05967
19,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.3736,1.5581,0.084753,0.069966,0.058791
19,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.3969,1.6093,0.084753,0.065087,0.058118
20,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00017159,2.2124e-05,0.022572,0.40066,1.1472e-19
20,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.20568,0.025926,0.022578,0.40066,1.4059e-07
20,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.43829,0.055249,0.022578,0.40066,2.8835e-06
20,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.2943,0.16405,0.022578,0.40015,0.0002415
20,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.5156,0.19261,0.022578,0.39964,0.00047922
20,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.5935,0.20278,0.022578,0.39938,0.00060116
20,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.6706,0.21293,0.022578,0.39905,0.00075093
20,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.7021,0.21712,0.022578,0.39889,0.00082394
21,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,3.9696e-05,7.2457e-06,0.057684,0.013793,4.9132e-25
21,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.057947,0.01024,0.057733,0.013792,1.7706e-12
21,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.12365,0.021896,0.057733,0.013792,3.7196e-11
21,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.35006,0.062903,0.057733,0.013792,2.6454e-09
21,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.40031,0.072343,0.057733,0.013792,4.7133e-09
21,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.41616,0.075388,0.057733,0.013792,5.6024e-09
21,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.43003,0.078116,0.057733,0.013792,6.5186e-09
21,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.43477,0.079083,0.057733,0.013792,6.8793e-09
22,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.00013074,7.9835e-05,0.072212,0.031746,1.2281e-19
22,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.16851,0.09832,0.072232,0.031745,1.8615e-07
22,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.35972,0.20995,0.072232,0.031742,3.8518e-06
22,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.054,0.62362,0.072232,0.031459,0.00032105
22,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.2273,0.73101,0.072232,0.031224,0.00062822
22,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.2868,0.7688,0.072232,0.031121,0.00078222
22,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.344,0.80603,0.072232,0.031014,0.00096794
22,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.3665,0.82115,0.072232,0.030972,0.001057
23,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.0001506,5.4994e-05,0.011725,0.064879,1.2782e-19
23,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.18771,0.060591,0.01173,0.064879,1.1104e-07
23,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.40039,0.12898,0.01173,0.064875,2.2501e-06
23,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,1.1782,0.38972,0.01173,0.064536,0.00019925
23,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,1.376,0.46209,0.01173,0.064182,0.00040931
23,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,1.4449,0.48876,0.01173,0.063996,0.00052209
23,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,1.5121,0.51626,0.01173,0.063764,0.00066646
23,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,1.539,0.52809,0.01173,0.063648,0.00073997
24,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,4.9466e-05,4.1684e-05,0.036519,0.047834,1.3058e-20
24,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.071402,0.055527,0.036521,0.047834,3.255e-08
24,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.15244,0.11885,0.036521,0.047833,6.8466e-07
24,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,0.43361,0.34854,0.036521,0.04774,5.4382e-05
24,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,0.49685,0.40489,0.036521,0.047657,0.00010261
24,3605.1,0.00088489,0.00089313,16.825,0.39877,0.0011395,0.004114,0.030189,0.51697,0.42386,0.036521,0.047619,0.0001253
24,7133.7,0.00044721,0.00045139,16.828,0.39631,0.0005786,0.0021199,0.018048,0.53474,0.44168,0.036521,0.047577,0.00015087
24,14223,0.00022431,0.00022552,16.83,0.39507,0.00029578,0.0011136,0.011926,0.54092,0.44845,0.036521,0.047559,0.00016212
25,6.4696,0.46717,0.40811,13.74,2.0853e+06,1.3328e+06,2.51,14.559,0.0038544,0.0034485,0.027701,0.026169,2.4257e-13
25,300.91,0.01059,0.010655,16.754,0.46423,0.015861,0.055673,0.34702,0.48145,0.3595,0.027706,0.026126,1.6103e-05
25,460.44,0.0069237,0.0069735,16.781,0.43678,0.0097241,0.034369,0.21557,0.99662,0.73843,0.027706,0.025452,0.00027032
25,1467.6,0.0021733,0.0021915,16.816,0.40623,0.0028347,0.010129,0.066874,2.9836,2.2247,0.027706,0.010197,0.0050687
25,2541,0.0012554,0.001267,16.822,0.40088,0.0016202,0.0058214,0.040593,3.5784,2.6947,0.027706,0.0070417,0.0055513
