26,5,0.00018775
26,6,0.00015764
26,7,0.00013247
26,8,0.00012306
27,1,2720.3
27,2,20.879
27,3,10.109
27,4,3.3416
27,5,2.7672
27,6,2.5893
27,7,2.4157
27,8,2.3416
28,1,11.755
28,2,0.01076
28,3,0.0050571
28,4,0.0016664
28,5,0.0014014
28,6,0.0013231
28,7,0.0012505
28,8,0.0012214
29,1,46.683
29,2,0.75923
29,3,0.37304
29,4,0.12425
29,5,0.10261
29,6,0.095837
29,7,0.089168
29,8,0.086292
30,1,11.964
30,2,0.022891
30,3,0.0094892
30,4,0.0007687
30,5,0.00045933
30,6,0.00038332
30,7,0.00031803
30,8,0.00029288
31,1,0.2791
31,2,0.0059502
31,3,0.0029463
31,4,0.00075371
31,5,0.00050061
31,6,0.0004231
31,7,0.00034984
31,8,0.00031951
32,1,106.35
32,2,0.082363
32,3,0.038493
32,4,0.013012
32,5,0.011145
32,6,0.010621
32,7,0.010161
32,8,0.0099918
33,1,11480
33,2,8.3651
33,3,3.9098
33,4,1.3465
33,5,1.1647
33,6,1.115
33,7,1.0729
33,8,1.0582
34,1,44.351
34,2,0.27965
34,3,0.13474
34,4,0.038919
34,5,0.028532
34,6,0.02517
34,7,0.021879
34,8,0.020488
35,1,16725
35,2,13.638
35,3,6.3811
35,4,2.1327
35,5,1.8137
35,6,1.7223
35,7,1.6403
35,8,1.609
36,1,55.577
36,2,0.19788
36,3,0.026328
36,4,0.00048099
36,5,0.0002527
36,6,0.00020101
36,7,0.00015778
36,8,0.00014128
37,1,3846.2
37,2,3.9865
37,3,1.8827
37,4,0.61585
37,5,0.51328
37,6,0.48218
37,7,0.45251
37,8,0.44021
38,1,62.499
38,2,0.047545
38,3,0.022085
38,4,0.0054229
38,5,0.0039631
38,6,0.0035719
38,7,0.0032415
38,8,0.0031236
39,1,57.906
39,2,0.051901
39,3,0.024371
39,4,0.008055
39,5,0.0067879
39,6,0.0064152
39,7,0.0060709
39,8,0.0059339
40,1,729.76
40,2,0.50453
40,3,0.23622
40,4,0.083052
40,5,0.072515
40,6,0.069711
40,7,0.067418
40,8,0.066662
41,1,461.79
41,2,1.1743
41,3,0.53783
41,4,0.033528
41,5,0.016271
41,6,0.012644
41,7,0.009765
41,8,0.008717
42,1,225.66
42,2,0.57163
42,3,0.27441
42,4,0.078447
42,5,0.056695
42,6,0.049509
42,7,0.042361
42,8,0.039288
43,1,24.927
43,2,0.032797
43,3,0.0050915
43,4,0.00010817
43,5,6.0424e-05
43,6,4.9384e-05
43,7,4.0113e-05
43,8,3.6588e-05
44,1,876.3
44,2,0.77234
44,3,0.36243
44,4,0.11993
44,5,0.1012
44,6,0.095715
44,7,0.090673
44,8,0.088679
45,1,172.94
45,2,0.12029
45,3,0.0563
45,4,0.019742
45,5,0.017219
45,6,0.016545
45,7,0.015992
45,8,0.015809
46,1,233.24
46,2,0.31274
46,3,0.14872
46,4,0.048503
46,5,0.040236
46,6,0.03771
46,7,0.035279
46,8,0.034259
47,1,2899.1
47,2,2.6959
47,3,1.2671
47,4,0.41766
47,5,0.34938
47,6,0.32876
47,7,0.30927
47,8,0.30133
48,1,419.39
48,2,0.32498
48,3,0.15188
48,4,0.05132
48,5,0.043948
48,6,0.041876
48,7,0.040061
48,8,0.039391
49,1,0.27563
49,2,0.0069067
49,3,0.0034276
49,4,0.0010998
49,5,0.00086408
49,6,0.0007849
49,7,0.00070363
49,8,0.00066749
50,1,0.61832
50,2,0.0059351
50,3,0.00092018
50,4,3.5039e-05
50,5,1.9363e-05
50,6,1.5618e-05
50,7,1.2408e-05
50,8,1.116e-05
51,1,607.11
51,2,0.45252
51,3,0.21149
51,4,0.072338
51,5,0.062346
51,6,0.059585
51,7,0.057216
51,8,0.056369
52,1,38.655
52,2,0.059022
52,3,0.015148
52,4,0.00059555
52,5,0.00033446
52,6,0.00027313
52,7,0.0002213
52,8,0.0002015
53,1,10.478
53,2,0.15651
53,3,0.077061
53,4,0.022871
53,5,0.016757
53,6,0.014691
53,7,0.012597
53,8,0.011681
54,1,159.15
54,2,0.11703
54,3,0.054664
54,4,0.01791
54,5,0.014875
54,6,0.013984
54,7,0.01319
54,8,0.012896
55,1,179.89
55,2,0.14054
55,3,0.065688
55,4,0.022146
55,5,0.018939
55,6,0.018035
55,7,0.01724
55,8,0.016944
56,1,377.14
56,2,0.34335
56,3,0.13784
56,4,0.0072543
56,5,0.0041998
56,6,0.00351
56,7,0.0029454
56,8,0.0027384
57,1,58.17
57,2,0.54785
57,3,0.26788
57,4,0.086928
57,5,0.070034
57,6,0.064457
57,7,0.058719
57,8,0.056138
58,1,523.96
58,2,0.51672
58,3,0.19748
58,4,0.0074399
58,5,0.0039606
58,6,0.0032064
58,7,0.0025962
58,8,0.002372
59,1,135.12
59,2,0.12136
59,3,0.056706
59,4,0.01293
59,5,0.0083438
59,6,0.0070338
59,7,0.0058573
59,8,0.005395
60,1,2590.6
60,2,1.7898
60,3,0.83806
60,4,0.29475
60,5,0.25738
60,6,0.24744
60,7,0.23931
60,8,0.23664
61,1,3952.6
61,2,2.9044
61,3,1.3574
61,4,0.46616
61,5,0.40268
61,6,0.38526
61,7,0.37045
61,8,0.36523
62,1,4.0998
62,2,0.0050133
62,3,0.0023685
62,4,0.00077413
62,5,0.00064187
62,6,0.00060109
62,7,0.00056176
62,8,0.00054532
63,1,0.59198
63,2,0.015349
63,3,0.0077168
63,4,0.0015433
63,5,0.00088422
63,6,0.00070335
63,7,0.00054223
63,8,0.00047829
64,1,9857.5
64,2,9.884
64,3,4.6532
64,4,1.5523
64,5,1.3125
64,6,1.2422
64,7,1.1772
64,8,1.1514
65,1,428.2
65,2,2.1306
65,3,0.93701
65,4,0.042356
65,5,0.021317
65,6,0.016856
65,7,0.013234
65,8,0.011884
66,1,114.7
66,2,0.88196
66,3,0.43039
66,4,0.13521
66,5,0.10519
66,6,0.095057
66,7,0.084624
66,8,0.079972
67,1,38.773
67,2,0.1341
67,3,0.056093
67,4,0.0036112
67,5,0.0020291
67,6,0.0016551
67,7,0.0013383
67,8,0.0012169
68,1,22.138
68,2,0.022152
68,3,0.010448
68,4,0.00342
68,5,0.0028557
68,6,0.0026858
68,7,0.002525
68,8,0.0024588
69,1,862.27
69,2,0.73165
69,3,0.34285
69,4,0.1139
69,5,0.096385
69,6,0.09129
69,7,0.086646
69,8,0.084832
70,1,8462.4
70,2,6.2516
70,3,2.9208
70,4,1.0004
70,5,0.86323
70,6,0.8255
70,7,0.79332
70,8,0.78194
71,1,11.866
71,2,0.018156
71,3,0.0086243
71,4,0.0028105
71,5,0.0023256
71,6,0.002176
71,7,0.0020309
71,8,0.0019697
72,1,0.62609
72,2,0.00070058
72,3,0.00033057
72,4,0.00010926
72,5,9.1792e-05
72,6,8.6596e-05
72,7,8.1731e-05
72,8,7.9758e-05
73,1,1086.4
73,2,0.80747
73,3,0.37727
73,4,0.12901
73,5,0.11122
73,6,0.10631
73,7,0.10211
73,8,0.10062
74,1,1.3997
74,2,0.016598
74,3,0.0080862
74,4,0.0026924
74,5,0.0022319
74,6,0.0020889
74,7,0.001949
74,8,0.0018891
75,1,4.6013
75,2,0.0045499
75,3,0.0021414
75,4,0.00071306
75,5,0.00060244
75,6,0.00056995
75,7,0.00053995
75,8,0.000528
76,1,6484.3
76,2,5.5162
76,3,2.5874
76,4,0.86867
76,5,0.73888
76,6,0.70145
76,7,0.66762
76,8,0.65453
77,1,7513.7
77,2,5.3499
77,3,2.5014
77,4,0.8685
77,5,0.75431
77,6,0.72349
77,7,0.69781
77,8,0.68907
78,1,319.08
78,2,0.27915
78,3,0.13101
78,4,0.043818
78,5,0.037183
78,6,0.035259
78,7,0.033509
78,8,0.032827
79,1,97.757
79,2,0.11495
79,3,0.021921
79,4,0.00082041
79,5,0.00046998
79,6,0.00038749
79,7,0.00031789
79,8,0.0002914
80,1,181.66
80,2,0.13231
80,3,0.061828
80,4,0.021282
80,5,0.01841
80,6,0.017625
80,7,0.016963
80,8,0.016732
81,1,46.302
81,2,0.036334
81,3,0.016961
81,4,0.0050107
81,5,0.0038199
81,6,0.0034475
81,7,0.0030966
81,8,0.0029556
82,1,1130.4
82,2,0.84808
82,3,0.39629
82,4,0.13519
82,5,0.11637
82,6,0.11116
82,7,0.10667
82,8,0.10506
83,1,444
83,2,0.35733
83,3,0.1673
83,4,0.056384
83,5,0.048138
83,6,0.04579
83,7,0.0437
83,8,0.042909
84,1,784.93
84,2,0.58535
84,3,0.27349
84,4,0.093431
84,5,0.0805
84,6,0.076929
84,7,0.073866
84,8,0.072771
85,1,67.814
85,2,0.058939
85,3,0.027644
85,4,0.0091643
85,5,0.0077447
85,6,0.0073306
85,7,0.0069515
85,8,0.0068024
86,1,12.368
86,2,0.23628
86,3,0.11151
86,4,0.010015
86,5,0.0051027
86,6,0.0039743
86,7,0.0030354
86,8,0.0026793
87,1,164.23
87,2,0.14662
87,3,0.068841
87,4,0.022925
87,5,0.019405
87,6,0.018379
87,7,0.01744
87,8,0.01707
88,1,15.511
88,2,0.021081
88,3,0.0099674
88,4,0.0033047
88,5,0.0027718
88,6,0.0026117
88,7,0.0024606
88,8,0.0023988
89,1,0.085112
89,2,6.0201e-05
89,3,2.8156e-05
89,4,9.8035e-06
89,5,8.5246e-06
89,6,8.1804e-06
89,7,7.8948e-06
89,8,7.7982e-06
90,1,48.754
90,2,0.12865
90,3,0.061862
90,4,0.020047
90,5,0.016384
90,6,0.015219
90,7,0.014058
90,8,0.013551
91,1,549.43
91,2,0.4616
91,3,0.2162
91,4,0.071705
91,5,0.060576
91,6,0.057321
91,7,0.054338
91,8,0.053167
92,1,0.70224
92,2,0.012716
92,3,0.0052159
92,4,0.00033612
92,5,0.00018716
92,6,0.00015068
92,7,0.00011905
92,8,0.00010663
93,1,74.309
93,2,0.054918
93,3,0.025652
93,4,0.0082971
93,5,0.0068291
93,6,0.006397
93,7,0.006013
93,8,0.0058712
94,1,1217.2
94,2,1.8925
94,3,0.90014
94,4,0.28956
94,5,0.2352
94,6,0.21778
94,7,0.20047
94,8,0.19302
95,1,121.19
95,2,0.12061
95,3,0.056772
95,4,0.018919
95,5,0.01599
95,6,0.01513
95,7,0.014335
95,8,0.014019
96,1,0.063399
96,2,4.6102e-05
96,3,2.1544e-05
96,4,7.4208e-06
96,5,6.421e-06
96,6,6.1483e-06
96,7,5.9181e-06
96,8,5.8379e-06
97,1,3.2466
97,2,0.016093
97,3,0.0076629
97,4,0.0010669
97,5,0.00058886
97,6,0.00047049
97,7,0.00036882
97,8,0.00032941
98,1,544.66
98,2,0.68206
98,3,0.323
98,4,0.10567
98,5,0.087956
98,6,0.082572
98,7,0.077427
98,8,0.075288
99,1,31.832
99,2,0.029506
99,3,0.013813
99,4,0.0034238
99,5,0.002394
99,6,0.0021001
99,7,0.0018366
99,8,0.001734
100,1,37.106
100,2,0.032829
100,3,0.015145
100,4,0.002493
100,5,0.0016063
100,6,0.0013826
100,7,0.0011922
100,8,0.0011209
101,1,64.718
101,2,0.058536
101,3,0.027479
101,4,0.0086909
101,5,0.0069731
101,6,0.0064228
101,7,0.005885
101,8,0.0056596
102,1,159.66
102,2,0.13248
102,3,0.062043
102,4,0.02073
102,5,0.017614
102,6,0.016717
102,7,0.015909
102,8,0.015598
103,1,5.6377
103,2,0.076578
103,3,0.037344
103,4,0.0071518
103,5,0.0043189
103,6,0.0035524
103,7,0.0028666
103,8,0.0025927
104,1,10.62
104,2,0.076567
104,3,0.03703
104,4,0.012239
104,5,0.01014
104,6,0.0094902
104,7,0.0088572
104,8,0.0085874
105,1,1.5534
105,2,0.027852
105,3,0.013919
105,4,0.0046151
105,5,0.0037556
105,6,0.0034786
105,7,0.0031987
105,8,0.0030746
106,1,1.0315
106,2,0.0072003
106,3,0.0035236
106,4,0.0011247
106,5,0.00088882
106,6,0.00080871
106,7,0.0007247
106,8,0.00068633
107,1,4.7454
107,2,0.078529
107,3,0.03823
107,4,0.006036
107,5,0.0032841
107,6,0.0025982
107,7,0.0020151
107,8,0.0017917
108,1,0.37214
108,2,0.00088696
108,3,0.00042289
108,4,0.0001391
108,5,0.00011582
108,6,0.00010872
108,7,0.00010192
108,8,9.9071e-05
109,1,0.073294
109,2,0.0012097
109,3,0.00058583
109,4,7.7978e-05
109,5,4.3079e-05
109,6,3.4492e-05
109,7,2.7107e-05
109,8,2.4234e-05
110,1,76.354
110,2,0.063357
110,3,0.029662
110,4,0.0098628
110,5,0.0083491
110,6,0.0079091
110,7,0.007509
110,8,0.0073534
111,1,1.4968
111,2,0.0033043
111,3,0.0015738
111,4,0.00051783
111,5,0.00043147
111,6,0.00040521
111,7,0.00038005
111,8,0.00036955
112,1,4.513
112,2,0.03801
112,3,0.018401
112,4,0.006112
112,5,0.0050755
112,6,0.0047553
112,7,0.0044437
112,8,0.0043111
113,1,4.3345
113,2,0.017334
113,3,0.0083119
113,4,0.0027411
113,5,0.0022783
113,6,0.0021363
113,7,0.0019992
113,8,0.0019414
114,1,1575.9
114,2,1.1671
114,3,0.54527
114,4,0.18645
114,5,0.16066
114,6,0.15353
114,7,0.14741
114,8,0.14523
115,1,68.257
115,2,0.058023
115,3,0.027189
115,4,0.0090278
115,5,0.0076413
115,6,0.0072388
115,7,0.0068723
115,8,0.0067293
116,1,99.747
116,2,0.46374
116,3,0.2225
116,4,0.072687
116,5,0.059529
116,6,0.055328
116,7,0.051141
116,8,0.049322
117,1,20.507
117,2,0.35076
117,3,0.17194
117,4,0.049218
117,5,0.034964
117,6,0.030215
117,7,0.02548
117,8,0.023441
118,1,3.7559
118,2,0.17747
118,3,0.092202
118,4,0.030778
118,5,0.024314
118,6,0.022085
118,7,0.019718
118,8,0.018621
119,1,819.2
119,2,0.62497
119,3,0.29214
119,4,0.099298
119,5,0.085277
119,6,0.081362
119,7,0.077958
119,8,0.076716
120,1,7.2982
120,2,0.032518
120,3,0.015619
120,4,0.0051488
120,5,0.0042747
120,6,0.0040061
120,7,0.0037459
120,8,0.0036358
121,1,221.5
121,2,0.20228
121,3,0.095048
121,4,0.031395
121,5,0.026442
121,6,0.024984
121,7,0.023635
121,8,0.023097
122,1,7.1406
122,2,0.007992
122,3,0.00378
122,4,0.0012294
122,5,0.0010181
122,6,0.00095309
122,7,0.00089037
122,8,0.00086409
123,1,1664.1
123,2,1.3392
123,3,0.62642
123,4,0.20987
123,5,0.17866
123,6,0.16974
123,7,0.16175
123,8,0.15871
124,1,0.024878
124,2,0.00059437
124,3,0.00029331
124,4,6.3259e-05
124,5,3.9771e-05
124,6,3.3166e-05
124,7,2.7151e-05
124,8,2.472e-05
125,1,1424.5
125,2,1.1025
125,3,0.51531
125,4,0.1743
125,5,0.14933
125,6,0.14231
125,7,0.13617
125,8,0.13391
126,1,0.20284
126,2,0.0033651
126,3,0.0016652
126,4,0.00054523
126,5,0.00044016
126,6,0.00040567
126,7,0.00037038
126,8,0.00035458
127,1,630.8
127,2,0.48711
127,3,0.22792
127,4,0.077499
127,5,0.066508
127,6,0.063423
127,7,0.060724
127,8,0.059728
128,1,150.66
128,2,0.25288
128,3,0.12026
128,4,0.03918
128,5,0.032377
128,6,0.030267
128,7,0.028212
128,8,0.027339
129,1,4.6565
129,2,0.0037552
129,3,0.0017574
129,4,0.00059032
129,5,0.00050329
129,6,0.00047847
129,7,0.00045633
129,8,0.00044794
130,1,22.852
130,2,0.017851
130,3,0.0083434
130,4,0.0028132
130,5,0.0024061
130,6,0.0022912
130,7,0.0021901
130,8,0.0021526
131,1,118
131,2,0.088734
131,3,0.041476
131,4,0.014142
131,5,0.012163
131,6,0.011613
131,7,0.011137
131,8,0.010965
132,1,385.65
132,2,0.31613
132,3,0.14802
132,4,0.049612
132,5,0.04223
132,6,0.040115
132,7,0.038218
132,8,0.037493
133,1,66.59
133,2,0.04956
133,3,0.023156
133,4,0.0079152
133,5,0.0068218
133,6,0.0065201
133,7,0.0062616
133,8,0.0061694
134,1,0.25755
134,2,0.0039368
134,3,0.0004845
134,4,1.3475e-05
134,5,6.9562e-06
134,6,5.4418e-06
134,7,4.1589e-06
134,8,3.6633e-06
135,1,54.079
135,2,0.048757
135,3,0.022897
135,4,0.0074105
135,5,0.0061121
135,6,0.0057108
135,7,0.0053255
135,8,0.0051663
136,1,184.05
136,2,0.14868
136,3,0.06957
136,4,0.023288
136,5,0.0198
136,6,0.018798
136,7,0.017899
136,8,0.017555
137,1,2.8065
137,2,0.012384
137,3,0.0018398
137,4,6.3411e-05
137,5,3.4802e-05
137,6,2.8031e-05
137,7,2.2258e-05
137,8,2.0025e-05
138,1,4.4245
138,2,0.066544
138,3,0.032606
138,4,0.010742
138,5,0.0087662
138,6,0.0081298
138,7,0.0074889
138,8,0.007207
139,1,165.98
139,2,0.12332
139,3,0.057628
139,4,0.019723
139,5,0.017006
139,6,0.016256
139,7,0.015615
139,8,0.015386
140,1,1.1131
140,2,0.014002
140,3,0.0066516
140,4,0.00093683
140,5,0.00056579
140,6,0.00047063
140,7,0.00038692
140,8,0.00035388
141,1,344.67
141,2,0.31048
141,3,0.14581
141,4,0.048188
141,5,0.040442
141,6,0.038126
141,7,0.03596
141,8,0.035088
142,1,43.787
142,2,0.035005
142,3,0.01638
142,4,0.0055148
142,5,0.0047081
142,6,0.0044788
142,7,0.0042751
142,8,0.0041983
143,1,81.403
143,2,0.067196
143,3,0.031455
143,4,0.010495
143,5,0.0089143
143,6,0.0084594
143,7,0.0080497
143,8,0.0078921
144,1,159.94
144,2,0.14721
144,3,0.068953
144,4,0.017774
144,5,0.012399
144,6,0.010796
144,7,0.0093234
144,8,0.008737
145,1,1.7811
145,2,0.039388
145,3,0.019522
145,4,0.0063244
145,5,0.0050261
145,6,0.0045908
145,7,0.0041414
145,8,0.0039397
146,1,0.30702
146,2,0.0029663
146,3,0.0014548
146,4,0.0003651
146,5,0.00023356
146,6,0.00019253
146,7,0.00015364
146,8,0.00013758
147,1,3.9497
147,2,0.0028722
147,3,0.0013429
147,4,0.00046325
147,5,0.00040092
147,6,0.00038389
147,7,0.00036949
147,8,0.00036446
148,1,7.452
148,2,0.005528
148,3,0.0025826
148,4,0.00088271
148,5,0.00076066
148,6,0.00072699
148,7,0.0006982
148,8,0.00068797
149,1,3.4457
149,2,0.0057802
149,3,0.0027536
149,4,0.00089962
149,5,0.00074635
149,6,0.00069946
149,7,0.00065428
149,8,0.0006353
150,1,0.19636
150,2,0.0034848
150,3,0.00056177
150,4,1.9898e-05
150,5,1.064e-05
150,6,8.4419e-06
150,7,6.561e-06
150,8,5.8294e-06
151,1,63.988
151,2,0.26234
151,3,0.12573
151,4,0.041583
151,5,0.03463
151,6,0.032503
151,7,0.030455
151,8,0.029593
152,1,5.7696
152,2,0.011006
152,3,0.00457
152,4,0.00021553
152,5,0.00011236
152,6,8.9686e-05
152,7,7.119e-05
152,8,6.4314e-05
153,1,17.104
153,2,0.018683
153,3,0.0088384
153,4,0.0028894
153,5,0.0024084
153,6,0.0022632
153,7,0.002125
153,8,0.002068
154,1,118.28
154,2,0.086106
154,3,0.040253
154,4,0.013874
154,5,0.012004
154,6,0.011493
154,7,0.011061
154,8,0.01091
155,1,0.51661
155,2,0.0059274
155,3,0.0028922
155,4,0.00095772
155,5,0.00079045
155,6,0.00073815
155,7,0.00068669
155,8,0.00066452
156,1,0.62646
156,2,0.00062013
156,3,0.00029234
156,4,9.5297e-05
156,5,7.9194e-05
156,6,7.4277e-05
156,7,6.9568e-05
156,8,6.7612e-05
157,1,12.634
157,2,0.014445
157,3,0.0068327
157,4,0.0022373
157,5,0.0018664
157,6,0.0017545
157,7,0.0016482
157,8,0.0016043
158,1,755.55
158,2,0.5963
158,3,0.27914
158,4,0.094387
158,5,0.080654
158,6,0.076744
158,7,0.073266
158,8,0.071955
159,1,0.064051
159,2,0.0010849
159,3,0.00052556
159,4,8.0309e-05
159,5,4.5954e-05
159,6,3.73e-05
159,7,2.9799e-05
159,8,2.6869e-05
160,1,45.893
160,2,0.038975
160,3,0.01827
160,4,0.0060963
160,5,0.005172
160,6,0.0049046
160,7,0.0046621
160,8,0.0045679
161,1,3.1982
161,2,0.024098
161,3,0.011649
161,4,0.0038352
161,5,0.0031572
161,6,0.0029429
161,7,0.0027303
161,8,0.0026381
162,1,484.66
162,2,0.41844
162,3,0.19626
162,4,0.064937
162,5,0.054557
162,6,0.051463
162,7,0.048583
162,8,0.047432
163,1,8.8698
163,2,0.0072423
163,3,0.0033915
163,4,0.0011392
163,5,0.00097047
163,6,0.00092219
163,7,0.00087893
163,8,0.00086243
164,1,7.3313
164,2,0.0072276
164,3,0.0034037
164,4,0.0011218
164,5,0.00094214
164,6,0.00088879
164,7,0.00083899
164,8,0.00081887
165,1,3.8189
165,2,0.010008
165,3,0.0047775
165,4,0.0015627
165,5,0.001292
165,6,0.001208
165,7,0.0011262
165,8,0.0010915
166,1,98.927
166,2,0.12615
166,3,0.059612
166,4,0.01976
166,5,0.016602
166,6,0.015658
166,7,0.014772
166,8,0.014411
167,1,0.12178
167,2,0.0025613
167,3,0.0012644
167,4,0.00042327
167,5,0.00034932
167,6,0.00032601
167,7,0.00030294
167,8,0.00029294
168,1,999.45
168,2,0.72469
168,3,0.33885
168,4,0.117
168,5,0.1013
168,6,0.097022
168,7,0.093405
168,8,0.092144
169,1,199.66
169,2,0.18195
169,3,0.085501
169,4,0.02818
169,5,0.023705
169,6,0.022384
169,7,0.021159
169,8,0.020669
170,1,19.074
170,2,0.033163
170,3,0.015846
170,4,0.0051656
170,5,0.0042717
170,6,0.0039964
170,7,0.0037293
170,8,0.0036162
171,1,0.28871
171,2,0.00029146
171,3,0.00013735
171,4,4.0655e-05
171,5,3.0727e-05
171,6,2.7475e-05
171,7,2.4268e-05
171,8,2.2909e-05
172,1,1.1768
172,2,0.0092149
172,3,0.0044623
172,4,0.0014587
172,5,0.0011915
172,6,0.0011057
172,7,0.0010197
172,8,0.00098192
173,1,71.008
173,2,0.23192
173,3,0.078417
173,4,0.0028749
173,5,0.001513
173,6,0.0012042
173,7,0.0009467
173,8,0.0008489
174,1,1346
174,2,1.0836
174,3,0.50689
174,4,0.16925
174,5,0.1435
174,6,0.13601
174,7,0.12922
174,8,0.12659
175,1,226
175,2,0.17305
175,3,0.080857
175,4,0.027403
175,5,0.023509
175,6,0.02242
175,7,0.021472
175,8,0.021126
176,1,679.89
176,2,0.50225
176,3,0.23465
176,4,0.080373
176,5,0.06935
176,6,0.066319
176,7,0.063734
176,8,0.06282
177,1,1884
177,2,3.0948
177,3,1.5079
177,4,0.37863
177,5,0.23702
177,6,0.19332
177,7,0.15215
177,8,0.13531
178,1,3.0808
178,2,0.0078616
178,3,0.0037392
178,4,0.00095388
178,5,0.00063717
178,6,0.00053899
178,7,0.00044621
178,8,0.00040808
179,1,1134.6
179,2,0.85669
179,3,0.40026
179,4,0.1362
179,5,0.11711
179,6,0.11181
179,7,0.10723
179,8,0.10557
180,1,12.576
180,2,0.0090943
180,3,0.0042502
180,4,0.0014668
180,5,0.0012704
180,6,0.001217
180,7,0.0011721
180,8,0.0011565
181,1,371.3
181,2,0.2757
181,3,0.12881
181,4,0.044054
181,5,0.037982
181,6,0.036309
181,7,0.034878
181,8,0.034369
182,1,791.61
182,2,0.58289
182,3,0.27238
182,4,0.093449
182,5,0.08069
182,6,0.077187
182,7,0.074205
182,8,0.073152
183,1,25.081
183,2,0.092664
183,3,0.044129
183,4,0.0088958
183,5,0.0052136
183,6,0.0042094
183,7,0.0033294
183,8,0.0029881
184,1,235.95
184,2,0.18146
184,3,0.084794
184,4,0.028699
184,5,0.024597
184,6,0.023447
184,7,0.022443
184,8,0.022074
185,1,1.68
185,2,0.0090267
185,3,0.0043892
185,4,0.0013652
185,5,0.0010535
185,6,0.00094625
185,7,0.00083416
185,8,0.00078345
186,1,25.626
186,2,0.043433
186,3,0.020605
186,4,0.0067546
186,5,0.005608
186,6,0.0052558
186,7,0.0049165
186,8,0.0047746
187,1,51.577
187,2,0.31132
187,3,0.1509
187,4,0.045461
187,5,0.034176
187,6,0.030376
187,7,0.026517
187,8,0.024826
188,1,42.211
188,2,0.03706
188,3,0.017394
188,4,0.0058025
188,5,0.0049112
