6,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0025359,0.012263,0.33379,0.023662,9.6795e-12
6,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00119,0.0065196,0.33379,0.023662,3.0233e-12
6,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00068324,0.0043658,0.33379,0.023662,1.5097e-12
6,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00047398,0.0034778,0.33379,0.023662,1.0414e-12
6,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00033998,0.0029096,0.33379,0.023662,7.8949e-13
6,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00023845,0.0024794,0.33379,0.023662,6.2344e-13
6,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,0.00012192,0.0019859,0.33379,0.023662,4.5921e-13
7,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0040152,0.0047825,3.0568,1.6417,6.695e-05
7,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0023051,0.0033838,3.0568,1.6418,3.3963e-05
7,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.0010816,0.0023516,3.0568,1.6418,1.6747e-05
7,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00062104,0.001956,3.0568,1.6418,1.1751e-05
7,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00043082,0.0017916,3.0568,1.6419,9.9343e-06
7,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00030902,0.001686,3.0568,1.6419,8.8482e-06
7,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00021672,0.0016057,3.0568,1.6419,8.0655e-06
7,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,0.00011079,0.0015135,3.0568,1.6419,7.2105e-06
8,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0033968,0.021397,0.064699,0.022048,5.6791e-11
8,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0019501,0.013921,0.064699,0.022048,2.6755e-11
8,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00091507,0.0085912,0.064699,0.022048,1.2319e-11
8,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00052538,0.0065904,0.064699,0.022048,8.4018e-12
8,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00036445,0.0057652,0.064699,0.022048,7.0253e-12
8,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.0002614,0.0052371,0.064699,0.022048,6.2178e-12
8,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00018331,0.0048372,0.064699,0.022048,5.6442e-12
8,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,9.3696e-05,0.0043785,0.064699,0.022048,5.0265e-12
9,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0031539,0.0034517,0.30867,0.0058509,2.4165e-15
9,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0018107,0.0020965,0.30867,0.0058509,9.162e-16
9,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00084964,0.0011319,0.30867,0.0058509,2.8396e-16
9,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00048782,0.00077008,0.30867,0.0058509,1.4008e-16
9,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00033839,0.00062091,0.30867,0.0058509,9.5544e-17
9,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.0002427,0.00052547,0.30867,0.0058509,7.1581e-17
9,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.0001702,0.00045319,0.30867,0.0058509,5.5782e-17
9,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,8.6984e-05,0.00037029,0.30867,0.0058509,4.0154e-17
10,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0029434,0.0040026,0.65657,0.66075,1.0755e-06
10,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0016898,0.0024007,0.65657,0.66076,3.894e-07
10,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00079295,0.0012565,0.65657,0.66076,1.0829e-07
10,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00045526,0.00082633,0.65657,0.66076,4.7634e-08
10,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.0003158,0.00064884,0.65657,0.66076,2.9769e-08
10,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.0002265,0.00053524,0.65657,0.66076,2.053e-08
10,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00015883,0.00044918,0.65657,0.66076,1.4672e-08
10,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,8.1169e-05,0.00035043,0.65657,0.66076,9.1633e-09
11,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0027593,0.0085055,0.10436,0.031842,2.2219e-11
11,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0015841,0.0049322,0.10436,0.031842,7.4932e-12
11,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00074335,0.0023895,0.10436,0.031842,1.7742e-12
11,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00042678,0.0014356,0.10436,0.031842,6.4817e-13
11,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00029604,0.0010423,0.10436,0.031842,3.4561e-13
11,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00021233,0.00079065,0.10436,0.031842,2.0155e-13
11,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00014889,0.00060005,0.10436,0.031842,1.1816e-13
11,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,7.6084e-05,0.00038141,0.10436,0.031842,4.9799e-14
12,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0025969,0.011984,1.468,1.6583,0.00052393
12,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0014909,0.010477,1.468,1.6637,0.00040927
12,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00069959,0.0093194,1.468,1.6675,0.00032997
12,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00040165,0.0088633,1.468,1.6689,0.00030089
12,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00027861,0.0086714,1.468,1.6695,0.00028903
12,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00019982,0.0085473,1.468,1.6699,0.00028148
12,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00014012,0.0084527,1.468,1.6702,0.00027578
12,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,7.1598e-05,0.0083434,1.468,1.6705,0.00026928
13,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0023233,0.0038513,0.7012,0.45569,1.8994e-07
13,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0013338,0.0034156,0.7012,0.45569,1.498e-07
13,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.0006259,0.0030971,0.7012,0.45569,1.2345e-07
13,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00035934,0.0029758,0.7012,0.45569,1.1409e-07
13,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00024926,0.0029254,0.7012,0.45569,1.1031e-07
13,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00017877,0.0028932,0.7012,0.45569,1.0792e-07
13,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00012535,0.0028687,0.7012,0.45569,1.0613e-07
13,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,6.4045e-05,0.0028405,0.7012,0.45569,1.0408e-07
14,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0022071,0.010734,0.15223,0.014652,2.0686e-11
14,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0012671,0.0069146,0.15223,0.014652,1.0238e-11
14,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00059458,0.0041918,0.15223,0.014652,5.1464e-12
14,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00034136,0.0031699,0.15223,0.014652,3.7435e-12
14,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00023678,0.0027484,0.15223,0.014652,3.2458e-12
14,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00016982,0.0024787,0.15223,0.014652,2.9522e-12
14,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00011907,0.0022745,0.15223,0.014652,2.7426e-12
14,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,6.0837e-05,0.0020402,0.15223,0.014652,2.516e-12
15,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.001919,0.0033212,1.0322,0.1666,4.7406e-11
15,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0011017,0.001909,1.0322,0.1666,1.5679e-11
15,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00051699,0.00090327,1.0322,0.1666,3.528e-12
15,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00029681,0.00052572,1.0322,0.1666,1.2047e-12
15,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00020588,0.00036999,1.0322,0.1666,6.0168e-13
15,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00014765,0.00027033,1.0322,0.1666,3.2459e-13
15,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,0.00010353,0.00019484,1.0322,0.1666,1.7122e-13
15,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,5.2888e-05,0.00010824,1.0322,0.1666,5.5222e-14
16,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0016975,0.00088616,3.9614,2.8219,4.3942e-06
16,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00097456,0.00052089,3.9614,2.8219,1.5273e-06
16,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.0004573,0.00025721,3.9614,2.822,3.7844e-07
16,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00026254,0.00015746,3.9614,2.822,1.4482e-07
16,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00018211,0.0001162,3.9614,2.822,8.0405e-08
16,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.0001306,8.9757e-05,3.9614,2.822,4.9031e-08
16,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,9.157e-05,6.9709e-05,3.9614,2.822,3.0403e-08
16,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,4.6776e-05,4.669e-05,3.9614,2.822,1.4498e-08
17,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0016346,0.0053328,0.026802,0.074405,1.4383e-10
17,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00093844,0.0037721,0.026802,0.074405,7.447e-11
