2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,26,0.2692,0.54627,2.24,0.28379,2.291,0.57831,0.67079,0.94155,1.0657,0.56382
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,27,0.48759,0.25508,1.9315,0.28276,0.095238,3.5534,2.6478,0.95377,0.0091453,0.37939
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,31,3.8599,0.16873,0.30271,1.1071,1.4232,1.1934,1.1188,0.92503,0.062186,0.61456
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,33,0.86298,0.18241,4.0375,0.57934,2.7969,0.67046,0.97705,0.61835,0.81599,0.67149
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,36,1.8049,0.071466,0.66527,4.4653,0.81279,0.53131,0.8195,6.3657,0.12328,2.4396
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,38,0.41655,1.7436,1.8767,1.4807,2.1938,2.2574,0.56226,3.0807,2.9064,1.0123
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,39,0.47752,1.0865,1.0116,0.53368,2.8171,0.68737,1.7651,2.8931,0.16019,0.97408
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,40,1.2725,0.22503,0.31307,1.6742,0.46921,0.5995,0.44898,1.2378,0.080975,2.3677
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,41,1.3866,1.0586,0.90151,1.7261,1.4974,1.8116,1.1862,1.4081,0.85906,1.3028
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,43,0.2036,0.20939,0.090479,1.3806,1.1914,0.091665,1.2682,1.487,0.62972,0.88851
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,44,0.30127,0.31087,0.79681,0.62261,2.4768,0.68015,5.7576,0.69269,0.11171,0.073774
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,45,0.95029,0.51368,0.83514,0.40153,1.9551,0.109,0.016559,1.7716,1.7552,0.055417
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,47,0.035202,0.21128,0.76932,0.42876,0.09866,0.72757,0.19725,0.84723,0.0029437,1.1221
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,48,2.5019,0.34059,0.18904,0.88924,0.06149,0.042204,0.047857,1.9371,5.653,1.3928
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,50,1.03,0.91981,1.4378,0.39825,0.73046,0.28536,2.6942,0.98314,0.437,1.4673
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,51,0.42694,0.29076,2.507,0.88726,0.088714,0.030559,0.84331,0.90833,0.37387,0.47375
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,52,0.15767,0.84129,2.8115,0.65454,0.51308,1.1208,0.36087,1.6604,0.3697,0.019013
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,54,0.5726,0.12527,1.0229,1.0094,1.8968,1.4296,0.6149,3.1295,0.53005,0.76055
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,55,0.1557,0.079279,1.2749,1.8354,1.7078,0.12626,0.76165,1.873,0.0038662,0.057126
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,57,1.5185,0.43196,3.1703,1.2051,0.90759,1.1343,0.043485,1.0285,0.63672,1.4623
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,58,2.0793,0.10334,4.5308,0.99782,0.85786,0.34942,1.7188,0.26404,1.3243,0.69757
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,61,0.59225,0.047124,2.4332,0.90887,1.4264,0.59748,0.185,0.68571,0.65529,0.043377
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,64,1.7589,0.5118,0.12589,0.57986,0.25338,1.3284,5.2623,1.6316,0.42118,0.68351
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,65,0.52236,0.11365,2.3874,1.0106,0.056187,1.1531,0.48105,0.64367,0.91292,1.3507
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,66,2.7619,0.73038,0.38363,2.7698,0.12768,3.6973,1.4942,3.613,0.61631,0.22499
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,71,1.4219,0.098388,1.6307,0.3074,2.4795,1.9508,2.1923,0.22478,0.61883,0.32665
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,72,0.31225,0.030673,1.0867,1.4983,1.3809,0.53289,0.33902,0.29433,0.32677,1.6758
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,73,0.2492,0.058469,0.6061,0.23239,1.0026,0.4006,2.9626,0.57736,3.2549,3.7859
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,87,0.41541,0.22607,0.61221,1.1844,1.0118,1.0713,0.20223,0.71312,0.51936,1.5515
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,89,0.57883,2.3512,0.72114,1.7319,1.2809,4.1609,2.6022,2.7354,0.12729,0.2905
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,94,0.36249,0.33087,0.40745,0.35526,0.85627,0.5712,0.10578,0.45966,0.55836,0.60564
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,95,1.1789,0.11734,0.10054,1.5327,1.6339,0.49403,0.56616,2.068,0.46385,1.4352
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,96,1.478,1.5581,0.07033,1.1787,1.3248,1.165,0.633,1.5609,0.21556,0.12583
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,97,0.29125,0.39918,0.21231,3.4833,0.26424,0.001813,1.5491,3.1998,0.18802,1.1724
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,99,2.123,0.355,0.1683,0.69223,0.31788,0.062632,3.6688,0.74581,0.38197,0.073458
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,102,0.89703,0.88868,0.18143,0.54133,0.48502,1.1666,0.30051,2.9209,0.028468,0.81052
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,104,1.2942,0.28759,0.037598,6.452,1.2499,0.4906,2.3926,0.42057,0.39696,0.86614
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,105,0.24102,0.33768,0.17618,2.3139,4.1167,0.065163,0.35799,0.81317,0.64871,0.05436
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,106,0.39551,0.45,4.9669,0.69175,2.0539,1.3096,4.7408,3.0338,0.69975,0.40744
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,109,0.72632,0.73354,0.97541,0.090161,0.73205,1.2735,0.67848,1.2924,0.0071734,0.76778
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,110,5.2316,0.28703,1.436,0.75222,0.7907,0.58608,2.6938,1.2148,1.5644,0.35223
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,115,0.74045,0.043288,1.6837,2.2088,0.60205,0.69629,0.17275,0.11351,2.9476,1.0085
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,118,1.1183,0.079029,0.25135,0.20677,2.3583,0.867,2.1074,0.56351,0.7267,0.20504
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,122,0.28594,0.009532,0.31516,0.1364,0.70496,1.213,1.6014,0.62373,0.98299,0.50229
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,125,0.91787,0.61921,0.8623,0.79214,1.5911,3.0786,1.1633,4.6495,0.6589,0.77468
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,127,1.0793,0.28088,1.1177,1.2445,0.3676,2.8904,0.12122,1.3475,0.065401,0.36572
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,128,0.094588,0.57824,0.3119,2.0197,0.76703,0.35546,1.5142,1.9315,3.1276,0.36019
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,130,0.52744,0.18335,0.12759,0.68614,0.30489,0.095224,0.39569,0.18862,0.99443,0.75805
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,131,2.6759,0.39253,1.2824,1.1125,3.4921,3.86,0.29911,0.41177,0.86971,1.3585
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,134,2.5469,0.026649,0.0091504,0.9927,2.396,0.14985,1.4635,1.8597,0.43092,1.988
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,135,1.3359,0.57771,1.6732,0.79322,5.7427,0.14174,0.21523,0.58986,0.92235,0.90781
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,138,0.96353,0.30434,0.10233,2.4615,2.7464,0.20141,1.5461,1.0249,0.61108,1.2062
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,140,0.26699,0.21663,1.1833,5.0599,0.23892,0.65037,0.45037,0.68863,2.3802,3.0173
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,142,1.5554,0.65001,6.502,1.4248,2.0878,0.7591,0.4367,1.2678,0.96593,0.91677
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,144,1.0628,0.071768,2.9005,0.014108,1.3874,1.8141,0.41082,1.7086,1.507,0.48181
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,145,0.3241,0.77246,0.16344,0.33926,0.86738,0.32986,0.584,1.0145,1.4926,0.96612
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,147,0.051578,0.27424,1.4241,0.010317,0.016881,1.8505,0.24023,0.38844,0.81798,1.028
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,150,0.84437,0.53829,0.61844,0.92981,0.29392,1.4102,0.093875,2.1093,0.39935,2.1478
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,151,0.31449,0.8314,1.7639,1.1394,0.5027,0.064297,0.53922,3.4928,1.3416,1.9246
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,154,0.006697,1.1467,4.2736,0.27207,0.62713,0.42675,0.069637,3.0508,0.43417,3.0959
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,155,1.4649,0.077048,0.64852,1.9189,1.312,3.8356,0.42722,0.55881,0.85246,1.3001
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,156,1.1474,0.11043,0.95271,2.3264,0.6992,2.7739,0.35005,2.1546,0.27517,2.6159
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,157,2.9386,2.3764,0.059214,2.3416,0.89363,0.5351,0.38368,2.9716,0.37085,0.15513
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,158,1.3435,0.19009,3.0665,1.1322,3.1728,0.61847,3.1832,0.40957,0.031716,0.43264
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,159,0.60623,0.64353,0.9934,0.27684,0.41289,1.8507,0.57908,2.0828,0.40644,2.9182
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,161,1.9913,0.03472,0.48012,0.29689,0.048385,0.94734,3.3038,1.8854,0.74329,0.65495
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,162,0.84526,0.24622,0.69441,0.19027,0.64402,2.2817,0.37087,1.2256,0.075255,1.1768
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,164,0.25476,0.24925,1.1143,1.0222,0.40175,0.70774,0.13299,3.0389,1.2955,0.47812
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,165,1.5699,1.3093,1.805,0.023192,0.54724,1.3622,0.16203,2.1045,1.0621,0.21373
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,166,0.62061,0.52492,0.53877,0.84748,0.24146,0.71909,0.23505,1.161,0.61278,1.6896
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,169,1.2421,0.0613,0.17397,0.94227,1.017,0.038656,0.7094,0.96743,0.82844,1.9838
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,170,0.82869,0.63415,3.9597,0.11444,0.21253,0.53663,0.12462,2.1372,0.59748,0.71386
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,171,0.43405,0.71664,0.90591,0.43723,0.7702,0.30773,2.3046,5.0975,0.60405,2.349
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,172,0.3903,2.9813,0.3862,0.027038,0.0029652,2.0451,2.2023,3.639,1.7874,0.11109
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,173,0.70503,0.49216,0.053557,0.62708,1.516,0.28861,0.23436,0.52721,2.123,1.5681
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,174,1.1195,0.17687,0.52963,0.8279,0.78225,0.99911,0.52268,0.95426,1.2517,3.3045
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,177,0.67379,0.19238,0.016534,1.0082,0.57575,0.084573,1.0242,0.34426,0.12102,0.26435
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,178,0.54845,0.0099759,1.1301,1.2165,0.19987,3.592,6.098,1.1747,0.0070235,1.0674
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,179,3.6201,0.15182,1.6504,3.0455,1.2166,0.8789,0.30147,0.33734,0.091206,0.45396
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,181,0.27015,0.17385,0.76691,0.12865,0.27195,0.41924,0.26956,3.4227,0.16348,2.2444
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,182,0.082056,1.7103,1.6917,2.4812,0.01495,1.7331,2.799,2.3285,0.91556,0.74839
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,183,2.8717,0.089056,2.6421,0.72147,0.053867,0.21188,0.87253,0.45838,0.57733,0.19344
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,185,0.80327,0.195,0.20555,1.2574,1.7919,1.0157,0.26216,0.38738,0.080255,0.22966
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,187,1.004,0.18208,0.6175,0.16759,0.30342,1.2219,2.0397,0.56873,0.19358,0.72318
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,188,0.61449,0.05396,0.45322,0.008086,0.33689,0.65243,2.9086,1.2204,0.06294,0.46308
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,193,0.63565,0.25838,0.3335,0.28902,0.74014,2.5038,1.9826,0.5074,1.7842,0.65282
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,196,1.4312,0.30283,2.2664,0.7838,0.018758,1.6545,0.038278,0.73835,1.8231,1.9264
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,197,0.79523,0.31223,3.0842,0.0047037,1.8633,0.08,0.56834,0.67188,0.45728,0.63238
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,198,0.20271,0.55466,1.33,1.5342,1.4594,0.11424,0.15781,1.8292,1.2227,0.63922
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,200,0.6703,0.28049,1.7188,0.68247,0.27842,0.087048,0.14446,0.34626,0.24079,0.060278
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,202,0.067117,0.11084,0.43309,0.17353,0.64126,0.36514,0.36234,0.19394,2.4437,0.26768
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,203,0.88401,0.27018,1.4728,0.80918,1.5445,0.055216,0.62303,0.83157,2.8799,1.3708
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,204,0.67836,1.4046,3.6276,0.24184,0.018034,0.2351,0.24569,1.556,0.44193,0.5667
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,205,0.11394,0.46186,0.026698,0.12107,0.83786,0.071826,1.2427,0.52056,1.8462,0.95581
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,209,0.99765,0.39615,2.194,0.78707,0.46256,0.8942,0.85474,1.177,1.0678,2.0084
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,211,0.13715,1.3051,2.136,1.594,0.65041,0.24446,0.52973,1.6247,1.1621,0.77099
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,213,3.4065,1.1623,1.7172,0.069835,0.16413,0.093891,0.45559,3.4697,0.65791,0.3341
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,215,0.19176,0.66028,1.0458,1.1298,0.83122,0.17058,0.34493,1.9051,0.59587,0.85071
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,217,0.46158,0.022323,1.5352,0.36753,1.5037,1.8929,0.96575,1.5931,0.97316,2.1907
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,222,0.2711,0.70192,0.15698,0.037238,0.47286,0.93212,0.11906,0.952,1.5001,0.99418
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,223,2.208,0.12882,0.13409,1.2693,0.59738,3.4346,0.76705,0.14846,0.84469,0.13222
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,225,2.2198,0.16553,0.57114,0.35134,0.96142,0.032834,1.0848,3.8348,1.5045,0.25087
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,226,1.0951,0.14032,0.15192,0.74387,0.76261,0.007523,0.10652,0.22292,0.62808,0.11523
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,229,3.6516,0.4919,1.4479,0.34193,0.60117,1.0043,0.69991,2.6273,0.12525,0.64177
