362,9.7765e+06
363,6.7782e+06
364,1.1277e+05
365,9.5231e+06
366,5.7728e+06
367,8.72e+06
368,1.0111e+07
369,8.0651e+06
370,4.6339e+06
371,1.0086e+07
372,9.5558e+06
373,1.0034e+07
374,9.8831e+06
375,1.1831e+06
376,1.0105e+07
377,1.0101e+07
378,1.0102e+07
379,6.1509e+05
380,1.0106e+07
381,9.9714e+06
382,63701
383,1.0114e+07
384,1.0113e+07
385,6.839e+06
386,9.3746e+06
387,6.6316e+06
388,1.0023e+07
389,1.006e+07
390,7.5844e+06
391,1.0105e+07
392,2.3988e+06
393,9.9872e+06
394,6.8655e+06
395,5.3059e+06
396,8.9328e+05
397,3.1474e+06
398,1.7721e+06
399,33756
400,1.5532e+06
401,5.6696e+06
402,1.0111e+07
403,3.4169e+06
404,1.7769e+06
405,1.2444e+06
406,9.8399e+06
407,4.4146e+05
408,8.4501e+06
409,1.0092e+07
410,1.0111e+07
411,1.0111e+07
412,8.9616e+06
413,1.0111e+07
414,1.0101e+07
415,1.0104e+07
416,1.0111e+07
417,1.011e+07
418,1.0111e+07
419,8.6772e+06
420,1.0081e+07
421,1.0076e+07
422,1.01e+07
423,2.2814e+06
424,1.0111e+07
425,2.144e+06
426,3.7207e+06
427,15084
428,5.1443e+06
429,1.0109e+07
430,1.011e+07
431,1.017e+06
432,2.6007e+06
433,1.0099e+07
434,6.9841e+05
435,7.0931e+06
436,8.0576e+06
437,3.0941e+05
438,7.7981e+06
439,7.9615e+05
440,1.6039e+06
441,1.0089e+07
442,7.7741e+06
443,1.0111e+07
444,99758
445,4.3198e+05
446,9.1131e+06
447,8.9787e+06
448,9.9954e+06
449,1.0117e+07
450,6.354e+06
451,1.0102e+07
452,2.7025e+05
453,9.9359e+06
454,9.0801e+06
455,5.199e+06
456,1.0111e+07
457,8.1567e+06
458,9.9775e+06
459,1.4586e+06
460,3.6866e+05
461,1.0109e+07
462,1.0095e+07
463,1.0066e+07
464,9.9396e+06
465,1.007e+07
466,5.5815e+06
467,6.274e+06
468,7.8492e+06
469,1.011e+07
470,7.484e+06
471,1.0115e+07
472,69070
473,9.4249e+06
474,9.3494e+06
475,7.617e+06
476,1.0106e+07
477,1.0017e+07
478,9.9555e+06
479,96113
480,1.0117e+07
481,2.4986e+06
482,1.0108e+07
483,5.1625e+06
484,6.7839e+06
485,1.0087e+07
486,9.8991e+06
487,1.0111e+07
488,1.0111e+07
489,1.0108e+07
490,4.231e+06
491,1.0012e+07
492,1.1703e+06
493,8.8421e+06
494,1.0108e+07
495,1.0111e+07
496,8.3241e+06
497,9.9396e+06
498,9.5935e+06
499,1.0106e+07
500,1.0111e+07
501,1.0107e+07
502,6.921e+06
503,1.0079e+07
504,9.4377e+05
505,1.0108e+07
506,1.0017e+07
507,1.0095e+07
508,9.4864e+05
509,9.3082e+06
510,9.8535e+06
511,6.9359e+06
512,2.3124e+06
513,7.2386e+06
514,6.1881e+06
515,1.0108e+07
516,1.0063e+07
517,1.0117e+07
518,6.7512e+06
519,1.0086e+07
520,1.0198e+06
521,1.0073e+07
522,1.01e+07
523,9.0845e+06
524,5.8121e+06
525,1.0015e+07
526,7.6706e+06
527,6.4968e+06
528,1.0015e+07
529,1.0041e+07
530,1.011e+07
531,1.0111e+07
532,1.0078e+07
533,4.4722e+06
534,1.0111e+07
535,1.0099e+07
536,1.0113e+07
537,1.2621e+06
538,1.0111e+07
539,9.7847e+06
540,8.99e+06
541,7.4664e+05
542,1.0066e+07
543,1.0047e+07
544,1.011e+07
545,1.0098e+07
546,8.3425e+06
547,1.7426e+06
548,1.0101e+07
549,1.0082e+07
550,8.6378e+06
551,2.0203e+05
552,1.0111e+07
553,1.5406e+06
554,6.2436e+06
555,1.0078e+07
556,84414
557,8.6684e+06
558,1.453e+05
559,7.0379e+05
560,5.123e+06
561,9.8583e+06
562,6.8528e+06
563,1.0074e+07
564,13173
565,7.4761e+06
566,8.3056e+05
567,1.5747e+06
568,1.0109e+07
569,1.0074e+07
570,1.011e+07
571,6.9073e+06
572,1.01e+07
573,4.5265e+05
574,1.0017e+07
575,1.0046e+07
576,2.5032e+05
577,9.919e+06
578,1.0081e+07
579,1.0111e+07
580,1.0111e+07
581,4.3701e+05
582,1.0017e+07
583,1.0104e+07
584,1.0111e+07
585,1.0108e+07
586,7.4558e+06
587,1.029e+05
588,7.2673e+06
589,2.05e+05
590,7.435e+05
591,2.6723e+06
592,88104
593,1.0116e+07
594,64734
595,2.4381e+06
596,9.0568e+06
597,2.077e+06
598,9.9126e+06
599,1.011e+07
600,4.9047e+06
601,5.6258e+06
602,2.0471e+06
603,1.011e+07
604,7.947e+06
605,6.7219e+06
606,1.0108e+07
607,1.0113e+07
608,1.0001e+07
609,1.0108e+07
610,7.5927e+06
611,1.0111e+07
612,9.4163e+06
613,4.7565e+06
614,8.6332e+05
615,6.3451e+06
616,1.4542e+05
617,9.2898e+06
618,1.3244e+06
619,1.0055e+07
620,1.0099e+07
621,9.5752e+06
622,6.5953e+06
623,4.1013e+06
624,9.3237e+06
625,8.2876e+06
626,2.839e+06
627,1.0067e+07
628,1.0844e+05
629,5.8772e+06
630,1.0012e+07
631,9.5314e+06
632,1.0029e+07
633,1.0106e+07
634,9.5631e+06
635,7.7623e+06
636,9.2478e+06
637,9.6549e+06
638,9.5413e+06
639,1.0111e+07
640,9.6733e+06
641,1.0108e+07
642,1.0111e+07
643,5.2377e+06
644,3.6379e+06
645,1.0103e+07
646,6.9513e+05
647,1.011e+07
648,1.0091e+07
649,5.8579e+06
650,1.0111e+07
651,7.3685e+06
652,1.0025e+07
653,8.9719e+06
654,1.8877e+05
655,9.8225e+06
656,4.8678e+06
657,1.0111e+07
658,1.0117e+07
659,6.5913e+06
660,2.5042e+06
661,1.0111e+07
662,1.0109e+07
663,1.0111e+07
664,8.191e+06
665,1.008e+07
666,1.011e+07
667,9.9761e+06
668,7.6694e+06
669,4.8191e+05
670,2.3846e+06
671,1.0067e+07
672,1.0114e+07
673,1.0097e+07
674,9.9544e+06
675,1.0066e+07
676,6.7307e+06
677,7.3784e+05
678,1.216e+06
679,7.5043e+06
680,1.0039e+07
681,1.011e+07
682,6.4187e+06
683,5.2331e+05
684,1.007e+07
685,8.4815e+06
686,8.5673e+06
687,9.8803e+06
688,9.931e+06
689,4.1526e+05
690,9.5333e+06
691,1.011e+07
692,1.0112e+07
693,9.9567e+06
694,8.0699e+06
695,9.9871e+06
696,1.0111e+07
697,8.4507e+06
698,1.415e+05
699,2.0969e+06
700,6.22e+06
701,1.1928e+06
702,9.7713e+06
703,7.4801e+05
704,9.7893e+06
705,3.8497e+06
706,1.0111e+07
707,9.999e+06
708,1.0115e+07
709,37520
710,1.0098e+07
711,9.7152e+06
712,9.541e+06
713,1.5181e+06
714,8.2313e+06
715,1.2995e+06
716,1.0111e+07
717,1.3164e+06
718,1.0111e+07
719,9.4068e+06
720,9.6849e+06
721,1.0111e+07
722,5.3702e+06
723,8.7892e+06
724,1.0086e+06
725,9.8931e+06
726,8.9018e+06
727,6.7473e+06
728,1.3423e+06
729,1.0111e+07
730,1.0025e+07
731,6.2914e+06
732,9.2931e+06
733,3.5431e+06
734,1.011e+07
735,76277
736,3.8501e+06
737,8.9416e+06
738,1.0105e+07
739,9.2157e+06
740,1.0109e+07
741,1.0114e+07
742,31985
743,1.6286e+05
744,3.4278e+05
745,1.0107e+07
746,1.011e+07
747,9.4324e+06
748,1.0036e+07
749,8.1241e+06
750,6.2995e+06
751,1.0111e+07
752,9.9938e+06
753,2.7537e+06
754,4.9395e+06
755,9.9507e+06
756,5.5423e+06
757,8.5405e+06
758,1.0111e+07
759,90116
760,9.9028e+06
761,1.0109e+07
762,1.0109e+07
763,9.4636e+06
764,9.6048e+06
765,1.0109e+07
766,1.0111e+07
767,4.6479e+06
768,9.7385e+06
769,3.8428e+05
770,1.6229e+06
771,7.4395e+05
772,1.0099e+07
773,1.007e+07
774,1.0111e+07
775,1.011e+07
776,4.2351e+06
777,1.1135e+06
778,1.007e+07
779,1.0043e+07
780,1.0111e+07
781,4.2462e+06
782,7.5193e+06
783,1.0077e+07
784,1.0111e+07
785,8.3613e+06
786,1.1866e+06
787,9.5632e+06
788,1.0111e+07
789,1.2275e+06
790,1.0109e+07
791,1.0061e+07
792,1.0026e+07
793,1.61e+05
794,1.0114e+07
795,9.8697e+06
796,1.0094e+07
797,1.0111e+07
798,9.5432e+06
799,1.0106e+07
800,4.3841e+06
801,9.3475e+06
802,9.6336e+06
803,9.6627e+06
804,1.0111e+07
805,1.0052e+07
806,9.9498e+06
807,1.0109e+07
808,1.0053e+07
809,1.01e+07
810,1.1614e+06
811,7.8336e+06
812,1.0108e+07
813,7.3393e+06
814,5.9078e+05
815,1.0079e+07
816,1.0108e+07
817,8.9864e+06
818,4.2563e+06
819,1.011e+07
820,42178
821,9.8674e+06
822,9.852e+06
823,8.9581e+06
824,1.0111e+07
825,1.0097e+07
826,1.0111e+07
827,1.0113e+07
828,3.755e+05
829,1.0111e+07
830,1.0089e+07
831,1.011e+07
832,8.733e+06
833,5.8975e+05
834,2.0729e+06
835,1.0054e+07
836,3.8586e+06
837,1.0111e+07
838,1.0106e+07
839,9.0892e+06
840,1.0111e+07
841,1.1808e+06
842,1.9789e+06
843,9.3318e+06
844,6.3141e+05
845,6.4804e+06
846,5.139e+06
847,1.0039e+07
848,1.9463e+06
849,1.0557e+05
850,9.769e+06
851,4.6978e+05
852,1.011e+07
853,1.0112e+07
854,7.3823e+06
855,1.0109e+07
856,1.0107e+07
857,8.127e+06
858,9.0949e+06
859,9.6693e+06
860,4.1129e+06
861,1.0063e+07
862,1.0111e+07
863,1.0084e+07
864,1.0078e+07
865,5.8402e+06
866,1.0106e+07
867,3.6854e+06
868,9.1949e+06
869,1.0111e+07
870,1.0082e+07
871,1.0078e+07
872,6.6545e+06
873,6563.5
874,9.7707e+06
875,6.4037e+06
876,1.576e+06
877,8.9456e+06
878,9.2396e+06
879,1.001e+07
880,9.5116e+06
881,9.8047e+06
882,8.8014e+06
883,1.0107e+07
884,1.0111e+07
885,1.0111e+07
886,1.0033e+07
887,6.5843e+05
888,9.5318e+06
889,1.0111e+07
890,7.456e+06
891,8.0015e+05
892,1.0013e+07
893,8.596e+06
894,1.0109e+07
895,9.2929e+06
896,1.0111e+07
897,2.2326e+06
898,1.011e+07
899,1.0083e+07
900,1.0019e+07
901,1.0012e+07
902,9.957e+06
903,7.8443e+06
904,3.1633e+06
905,1.003e+07
906,1.0111e+07
907,2.2329e+06
908,9.4833e+06
909,1.0097e+07
910,2.6866e+06
911,1.01e+07
912,1.0109e+07
913,9.4313e+06
914,1.0095e+07
915,1.011e+07
916,4.8934e+05
917,8.7937e+06
918,1.0985e+05
919,1.01e+06
920,2.7301e+06
921,1.0104e+07
922,6.3131e+06
923,5.8505e+06
924,1.3705e+06
925,1.0109e+07
926,1.0111e+07
927,1.011e+07
928,1.8323e+06
929,1.0047e+07
930,1.0111e+07
931,1.0047e+07
932,1.0111e+07
933,1.0101e+07
934,6.3254e+06
935,7.4816e+05
936,1.0076e+07
937,2.8022e+06
938,1.0039e+07
939,5.0723e+05
940,9.8598e+06
941,1.8611e+06
942,9.4285e+06
943,1.0106e+07
944,1.0085e+07
945,8.7054e+06
946,9.6985e+06
947,8.9501e+06
948,9.9706e+06
949,1.011e+07
950,1.5565e+06
951,9.3364e+06
952,5.4432e+05
953,1.0089e+07
954,1.0079e+07
955,8.9696e+06
956,1.0111e+07
957,2.3572e+06
958,6.2966e+06
959,1.5766e+06
960,1.01e+07
961,1.0111e+07
962,5.9368e+06
963,1.5202e+06
964,1.0111e+07
965,3.9443e+06
966,1.9244e+06
967,1.5382e+05
968,6.241e+06
969,8.5104e+06
970,1.0111e+07
971,1.7012e+06
972,3.8263e+05
973,5.6757e+06
974,7.3595e+06
975,9.6927e+06
976,1.0106e+07
977,1.0058e+07
978,1.0111e+07
979,7.7247e+06
980,9.8938e+06
981,1.0109e+07
982,1.7282e+06
983,8.2663e+05
984,9.8362e+06
985,1.0088e+07
986,9.7708e+06
987,1.0063e+07
988,9.1954e+06
989,1.0109e+07
990,1.01e+07
991,9.7367e+06
992,6.7296e+06
993,1.0111e+07
994,5.7789e+06
995,1.0111e+07
996,4.7463e+06
997,28160
998,1.0286e+06
999,1.0088e+07
1000,1.0116e+07
1001,1.0111e+07
1002,8.874e+06
1003,1.0111e+07
1004,1.0104e+07
1005,1.0105e+07
1006,4.7451e+06
1007,3.5446e+05
1008,9.7938e+06
1009,1.0091e+07
1010,1.1801e+06
1011,7.6364e+06
1012,1.0019e+07
1013,1.0111e+07
1014,1.0097e+07
1015,9.8996e+06
1016,1.0085e+07
1017,1.1768e+06
1018,49009
1019,1.2036e+06
1020,1.011e+07
1021,3100.3
1022,6.2139e+06
1023,3.1407e+06
1024,9.8177e+06
1025,9.0538e+06
1026,9.9051e+06
1027,1.5579e+05
1028,1.0111e+07
1029,5.4898e+06
1030,9.0966e+06
1031,1.0111e+07
1032,3576.8
1033,9.9782e+06
1034,1.0084e+07
1035,1.0095e+07
1036,1.0106e+07
1037,7.4513e+05
1038,1.0108e+07
1039,1.3997e+05
1040,1.0111e+07
1041,2.9495e+06
1042,9.476e+05
1043,9.9549e+06
1044,7.7632e+06
1045,1.0087e+07
1046,7.524e+06
1047,1.0111e+07
1048,9.4682e+06
1049,6.8432e+06
1050,1.1518e+05
1051,4889.2
1052,8.2772e+06
1053,3.3158e+06
1054,1.0046e+07
1055,1.011e+07
1056,9.9997e+06
1057,1.0111e+07
1058,1.0109e+07
1059,1.8376e+05
1060,1.0107e+07
1061,6.5475e+06
1062,1.0111e+07
1063,8.2838e+06
1064,1.0073e+07
1065,1.0111e+07
1066,7.4424e+06
1067,1.0111e+07
1068,6.8224e+05
1069,1.0109e+07
1070,7.6865e+06
1071,1.002e+07
1072,6.5282e+06
1073,1.8285e+06
1074,2.2176e+06
1075,1.0086e+07
1076,1.011e+07
1077,1.0112e+07
1078,1.0113e+07
1079,2.1501e+05
1080,1.0016e+07
1081,1.495e+06
1082,9.4104e+06
1083,1.0109e+07
1084,8.6747e+06
1085,1.546e+06
1086,1.1592e+06
1087,1.0092e+07
1088,1.0117e+07
1089,25296
1090,3.97e+06
1091,1.0109e+07
1092,9.8956e+06
1093,7.3817e+06
1094,1.0111e+07
1095,6.9985e+06
1096,9.471e+06
1097,9.7356e+06
1098,1.0111e+07
1099,9.5196e+06
1100,1.0108e+07
1101,1.0086e+07
1102,1.0008e+07
1103,9.3537e+06
1104,1.0095e+07
1105,1.7104e+05
1106,9.9367e+06
1107,1.0099e+07
1108,9.8115e+06
1109,1.0117e+07
1110,1.0109e+07
1111,1.0026e+07
1112,1.011e+07
1113,1.0104e+07
1114,6.778e+06
1115,1.0117e+07
1116,1.7405e+05
1117,1.0114e+07
1118,1.0111e+07
1119,2.1217e+06
1120,1.011e+07
1121,1.0109e+07
1122,1.0004e+07
1123,3.033e+05
1124,1.0095e+07
1125,1.0089e+07
1126,1.0111e+07
1127,6.3278e+06
1128,3.9487e+06
1129,8.6971e+06
1130,9.668e+06
1131,8.6564e+06
1132,1.0054e+07
1133,1.0111e+07
1134,1.0087e+07
1135,8.3458e+06
1136,47349
1137,1.0063e+07
1138,8.7883e+06
1139,1.011e+07
1140,1.0111e+07
1141,1.0111e+07
1142,8.6898e+06
1143,1.0103e+07
1144,9.9555e+06
1145,4.8106e+06
1146,9.9887e+06
1147,1.0751e+05
1148,8.8796e+06
1149,1.0116e+07
1150,1.011e+07
1151,1.8826e+05
1152,3.0941e+06
1153,7.1604e+05
1154,7.4432e+06
1155,6.2378e+06
1156,1.0102e+07
1157,3.9861e+06
1158,8.3402e+06
1159,7.2135e+06
1160,1.0842e+05
1161,84438
1162,6.6848e+06
1163,9.6498e+06
1164,1.0032e+07
1165,3.5585e+05
1166,1.0115e+07
1167,8.9476e+06
1168,7.7139e+06
1169,1.0116e+07
1170,9.623e+06
1171,9.8093e+06
1172,1.0111e+07
1173,6.4872e+05
1174,4.2507e+06
1175,54086
1176,1.0111e+07
1177,1.0082e+07
1178,7.2092e+06
1179,1.0117e+07
1180,9.9762e+06
1181,3.2166e+05
1182,9.9932e+06
1183,1.0025e+07
1184,2.1204e+06
1185,1.7659e+06
1186,8.6489e+06
1187,9.9118e+06
1188,1.0093e+07
1189,5.0535e+05
1190,4.2276e+06
1191,4.6719e+06
1192,6.7883e+06
1193,1.0116e+07
1194,3.8494e+06
1195,9.3202e+06
1196,1.003e+07
1197,9.9781e+06
1198,1.0066e+07
1199,7.8371e+06
1200,1.0072e+07
1201,1.0111e+07
1202,8.3809e+06
1203,1.0077e+07
1204,9.229e+06
1205,4.0196e+06
1206,9.6166e+06
1207,1.0023e+07
1208,9.4823e+06
1209,7.792e+06
1210,1.0012e+07
1211,9.3852e+06
1212,6.2277e+06
1213,9.964e+06
1214,2.4231e+05
1215,1.0116e+07
1216,7.9453e+06
1217,8.3397e+06
1218,1.011e+07
1219,2.2757e+06
1220,1.0111e+07
1221,1.0111e+07
1222,1.0111e+07
1223,1.0089e+07
1224,9.9906e+06
1225,1.0111e+07
1226,2.935e+06
1227,1.0111e+07
1228,1.0108e+07
1229,6.446e+06
1230,1.0111e+07
1231,1.0105e+07
1232,1.0104e+07
1233,1.0111e+07
1234,9.8085e+06
1235,8.3785e+06
1236,7.3208e+05
1237,9.941e+06
1238,1.0102e+07
1239,9.753e+06
1240,9.7472e+06
1241,8.8776e+06
1242,9.1194e+06
1243,9.3848e+06
1244,7.2158e+06
1245,6.9297e+06
1246,1.0103e+07
1247,1.0117e+07
1248,1.0109e+07
1249,1.0111e+07
1250,1.001e+07
1251,5.9135e+05
1252,9.7575e+06
1253,8.6816e+06
1254,6.2706e+06
1255,1.0117e+07
1256,3.9527e+06
1257,1.0105e+07
1258,9.9852e+06
1259,9.9689e+06
1260,9.6444e+06
1261,9.5778e+05
1262,92723
1263,1.0108e+07
1264,51841
1265,1.0111e+07
1266,9.2584e+06
1267,1.0111e+07
1268,1.0084e+07
1269,9.9403e+06
1270,1.0109e+07
1271,2.3285e+05
1272,8.2426e+06
1273,1.0109e+07
1274,96432
1275,5.0566e+06
1276,1.0115e+07
1277,2.3876e+06
1278,8.5982e+06
1279,3.6925e+06
1280,1.0111e+07
1281,1.0113e+07
1282,6.1865e+06
1283,1.011e+07
1284,1.0102e+07
1285,1.0035e+07
1286,9.628e+06
1287,1.0077e+07
1288,8.7377e+06
1289,1.0111e+07
1290,1.0111e+07
1291,7.8601e+06
1292,3.1246e+06
1293,1.0018e+07
1294,3.7307e+05
1295,9.9084e+06
1296,9.7653e+06
1297,9.757e+06
1298,1.0066e+07
1299,1.0109e+07
1300,1.0106e+07
1301,1.0108e+07
1302,7.7917e+06
1303,6.9915e+06
1304,6.8763e+06
1305,1.0117e+07
1306,8.2645e+06
1307,9.2887e+06
1308,1.0111e+07
1309,1.75e+05
1310,1.0111e+07
1311,8.3948e+06
1312,1.0103e+07
1313,1.0029e+07
1314,1.0105e+07
1315,9.8912e+06
1316,7.7936e+06
1317,2.9794e+06
1318,2.5729e+06
1319,75783
1320,1.0111e+07
1321,1.2249e+06
1322,9.8826e+06
1323,1.0112e+07
1324,9.8297e+06
1325,4.8333e+06
1326,1.0111e+07
1327,9.7961e+06
1328,9.9332e+06
1329,1.009e+07
1330,9.9075e+06
1331,9.1524e+06
1332,8.9077e+06
1333,1.0113e+07
1334,2.6443e+05
1335,7.3715e+06
1336,9.5869e+06
1337,1.0106e+07
1338,9.8887e+06
1339,1.0111e+07
1340,1.0111e+07
1341,1.0042e+07
1342,5.2173e+06
1343,1.0093e+07
1344,1.0117e+07
1345,9.158e+06
1346,1.725e+05
1347,1.0516e+05
1348,2.4996e+05
1349,8.392e+06
1350,1.0111e+07
1351,1.0101e+07
1352,7.9709e+06
1353,2.3404e+06
1354,6.9618e+05
1355,1.0064e+07
1356,1.011e+07
1357,35060
1358,1.7917e+06
1359,1.0096e+07
1360,9.6693e+06
1361,7.7314e+06
1362,9.1924e+06
1363,5.4583e+06
1364,1.01e+07
1365,1.0109e+07
1366,1.0102e+07
1367,1.4219e+06
1368,8.6575e+06
1369,9.232e+06
1370,3.7828e+06
1371,9.5806e+05
1372,1.0099e+07
1373,3.2271e+06
1374,1.0108e+07
1375,1.0111e+07
1376,9.7648e+06
1377,1.0111e+07
1378,80459
1379,3.1105e+05
1380,1.0062e+07
1381,1.0067e+07
1382,1.0108e+07
1383,1.0115e+07
1384,1.0111e+07
1385,9.8226e+06
1386,1.0112e+07
1387,8.3032e+06
1388,9.9216e+06
1389,1.0033e+07
1390,7.1029e+06
1391,1.0117e+07
1392,5.6584e+05
1393,4.8399e+06
1394,1.3023e+06
1395,1.0112e+07
1396,5.5473e+06
1397,7.5756e+06
1398,2.1234e+06
1399,7.4746e+06
